id,season,week,season_type,start_date,neutral_site,conference_game,attendance,venue_id,Description,team_id,team_name,team_conference,team_points,team_won,team_line_score_q1,team_line_score_q2,team_line_score_q3,team_line_score_q4,team_spread,team_wins,team_loses,games_played,season_point_total,team_line_score_q1_total,team_line_score_q2_total,team_line_score_q3_total,team_line_score_q4_total,team_previous_wins,team_previous_loses,opp_team_id,opp_team_name,opp_team_conference,opp_team_points,opp_team_won,opp_team_line_score_q1,opp_team_line_score_q2,opp_team_line_score_q3,opp_team_line_score_q4,opp_team_spread,opp_team_wins,opp_team_loses,opp_games_played,opp_season_point_total,opp_team_line_score_q1_total,opp_team_line_score_q2_total,opp_team_line_score_q3_total,opp_team_line_score_q4_total,opp_team_previous_wins,opp_team_previous_loses,team_points_allowed,team_opp_wins,team_opp_loses,opp_team_points_allowed,opp_team_opp_wins,opp_team_opp_loses
401207146,2020,6,regular,,False,True,,3796,home_records,98,Western Kentucky,Conference USA,14,False,0,0,7,7,-24,1,2,3,65,10,20,17,21,7,4,276,Marshall,Conference USA,38,True,14,14,10,0,24,2,0,2,76,28,20,21,7,7,4,82,0,3,7,1,0
401207153,2020,7,regular,,False,True,,3803,away_records,98,Western Kentucky,Conference USA,14,False,7,7,0,0,-23,1,3,4,79,10,20,24,28,7,4,5,UAB,Conference USA,37,True,10,14,10,3,23,3,1,4,122,35,35,17,28,9,3,120,2,3,89,4,1
401207102,2020,8,regular,,False,False,,3796,home_records,98,Western Kentucky,Conference USA,13,True,3,0,3,7,3,1,4,5,93,17,27,24,28,7,4,236,Chattanooga,,10,False,0,0,3,0,-3,0,0,0,0,0,0,0,0,0,0,157,5,4,0,0,0
401239887,2020,9,regular,,False,False,,3801,away_records,98,Western Kentucky,Conference USA,10,False,0,0,7,0,-31,2,4,6,106,20,27,27,35,7,4,252,BYU,FBS Independents,41,True,14,21,3,3,31,6,0,6,270,45,90,69,55,7,4,167,5,4,84,8,6
401207169,2020,10,regular,,False,True,,3715,away_records,98,Western Kentucky,Conference USA,6,False,0,0,3,3,-4,2,5,7,116,20,27,34,35,7,4,2226,Florida Atlantic,Conference USA,10,True,0,0,3,7,4,2,1,3,54,16,13,24,7,9,3,208,11,4,40,8,4
401207178,2020,11,regular,,False,True,,3796,home_records,98,Western Kentucky,Conference USA,10,True,7,3,0,0,3,2,6,8,122,20,27,37,38,7,4,2572,Southern Mississippi,Conference USA,7,False,0,0,0,7,-3,2,5,7,181,17,46,48,49,7,4,218,13,5,259,7,4
401207181,2020,12,regular,,False,True,,3796,home_records,98,Western Kentucky,Conference USA,38,True,0,10,14,14,17,3,6,9,132,27,30,37,38,7,4,2229,Florida International,Conference USA,21,False,6,6,0,8,-17,0,4,4,91,10,17,35,15,6,5,225,15,10,124,4,6
401266789,2020,14,regular,,False,True,,4418,away_records,98,Western Kentucky,Conference USA,37,True,14,14,10,10,18,4,6,10,170,27,40,51,52,7,4,2429,Charlotte,Conference USA,19,False,0,0,7,12,-18,2,3,5,143,31,31,37,44,6,5,246,15,14,158,5,9
401237035,2020,4,regular,,False,True,,3958,home_records,99,LSU,SEC,34,False,0,14,10,10,-10,0,0,0,0,0,0,0,0,12,0,344,Mississippi State,SEC,44,True,14,14,10,17,10,0,0,0,0,0,0,0,0,5,6,0,0,0,0,0,0
401237098,2020,5,regular,,False,True,,3973,away_records,99,LSU,SEC,41,True,14,14,13,7,34,0,1,1,34,0,14,10,10,12,0,238,Vanderbilt,SEC,7,False,0,7,0,0,-34,0,1,1,12,2,2,7,0,3,8,44,0,0,17,0,0
401237105,2020,6,regular,,False,True,,3958,home_records,99,LSU,SEC,41,False,14,10,17,0,-4,1,1,2,75,14,28,23,17,12,0,142,Missouri,SEC,45,True,10,10,14,7,4,0,2,2,31,6,9,9,13,5,6,51,0,1,73,1,0
401237118,2020,8,regular,,False,True,,3958,home_records,99,LSU,SEC,52,True,10,21,14,7,28,1,2,3,116,28,38,40,17,12,0,2579,South Carolina,SEC,24,False,3,3,7,7,-28,2,2,4,122,21,28,47,30,4,7,96,0,3,98,3,3
401237121,2020,9,regular,,False,True,,3785,away_records,99,LSU,SEC,11,False,3,3,0,8,-37,2,2,4,168,38,59,54,24,12,0,2,Auburn,SEC,48,True,0,21,21,6,37,3,2,5,122,35,27,20,41,8,3,120,2,5,126,4,6
401237136,2020,12,regular,,False,True,,3887,away_records,99,LSU,SEC,27,True,17,17,0,7,3,2,3,5,179,41,62,54,32,12,0,8,Arkansas,SEC,24,False,7,7,7,3,-3,3,4,7,182,47,46,50,51,2,9,168,5,7,220,12,8
401237146,2020,13,regular,,False,True,,3795,away_records,99,LSU,SEC,7,False,0,0,0,7,-13,3,3,6,206,58,79,54,39,12,0,245,Texas A&M,SEC,20,True,10,3,7,0,13,5,1,6,200,63,59,58,41,7,4,192,8,11,150,8,7
401265817,2020,14,regular,,False,True,,3958,home_records,99,LSU,SEC,17,False,0,14,3,0,-38,3,4,7,213,58,79,54,46,12,0,333,Alabama,SEC,55,True,24,24,7,3,38,8,0,8,388,94,121,98,82,10,1,212,13,12,148,16,12
401251100,2020,15,regular,,False,True,,3634,away_records,99,LSU,SEC,37,True,17,17,3,10,3,3,5,8,230,58,93,57,46,12,0,57,Florida,SEC,34,False,7,10,14,3,-3,8,1,9,378,103,128,96,68,9,2,267,21,12,226,15,24
401267165,2020,16,regular,,False,True,,3958,home_records,99,LSU,SEC,53,True,10,24,6,13,5,4,5,9,267,75,110,60,56,12,0,145,Ole Miss,SEC,48,False,14,14,13,14,-5,4,4,8,318,61,71,77,93,4,7,301,29,13,310,9,17
401234567,2020,3,regular,,False,True,,3982,away_records,103,Boston College,ACC,26,True,0,0,16,3,20,0,0,0,0,0,0,0,0,5,6,150,Duke,ACC,6,False,6,0,0,0,-20,0,1,1,13,3,3,7,0,4,7,0,0,0,27,0,0
401241303,2020,4,regular,,False,False,,3615,home_records,103,Boston College,ACC,24,True,0,7,7,10,3,1,0,1,26,0,0,16,3,5,6,326,Texas State,Sun Belt,21,False,7,7,7,0,-3,1,2,3,110,24,31,21,30,3,8,6,0,1,99,0,1
401234597,2020,5,regular,,False,True,,3615,home_records,103,Boston College,ACC,22,False,3,13,0,6,-4,2,0,2,50,0,7,23,13,5,6,153,North Carolina,ACC,26,True,7,7,3,2,4,1,0,1,31,7,0,3,21,5,6,27,1,3,6,0,0
401234603,2020,6,regular,,False,True,,3615,home_records,103,Boston College,ACC,31,True,3,14,7,0,1,2,1,3,72,3,20,23,19,5,6,221,Pittsburgh,ACC,30,False,7,7,7,3,-1,3,1,4,128,48,41,17,22,7,4,53,2,3,60,2,3
401234609,2020,7,regular,,False,True,,3799,away_records,103,Boston College,ACC,14,False,7,7,7,0,-26,3,1,4,103,6,34,30,19,5,6,259,Virginia Tech,ACC,40,True,3,14,10,13,26,2,1,3,128,34,31,43,30,8,3,83,5,4,111,3,3
401234617,2020,8,regular,,False,True,,3615,home_records,103,Boston College,ACC,48,True,14,20,14,0,21,3,2,5,117,13,41,37,19,5,6,59,Georgia Tech,ACC,27,False,14,14,7,6,-21,2,3,5,110,34,27,26,36,3,8,123,7,5,199,5,4
401234624,2020,9,regular,,False,True,,3836,away_records,103,Boston College,ACC,28,False,14,14,0,0,-6,4,2,6,165,27,61,51,19,5,6,228,Clemson,ACC,34,True,7,6,13,8,6,6,0,6,289,110,107,48,41,12,0,150,9,8,81,7,7
401234631,2020,10,regular,,False,True,,1964,away_records,103,Boston College,ACC,16,True,7,7,0,6,3,4,3,7,193,41,75,51,19,5,6,183,Syracuse,ACC,13,False,0,3,3,7,-3,1,6,7,133,55,51,24,24,4,7,184,15,8,233,14,7
401234637,2020,11,regular,,False,True,,3615,home_records,103,Boston College,ACC,31,False,10,6,7,8,-14,5,3,8,209,48,82,51,25,5,6,87,Notre Dame,FBS Independents,45,True,21,21,7,7,14,7,0,7,256,75,96,54,34,9,2,197,16,14,102,15,12
401234649,2020,13,regular,,False,True,,3615,home_records,103,Boston College,ACC,34,True,7,6,7,14,7,5,4,9,240,58,88,58,33,5,6,97,Louisville,ACC,27,False,7,7,3,14,-7,3,6,9,253,65,96,58,48,7,4,242,23,14,238,15,18
401234656,2020,14,regular,,False,True,,3923,away_records,103,Boston College,ACC,32,False,10,10,0,15,-11,6,4,10,274,65,94,65,47,5,6,258,Virginia,ACC,43,True,6,14,10,13,11,4,4,8,249,61,86,49,70,9,3,269,26,20,231,15,14
401250215,2020,7,regular,,False,False,,3608,away_records,113,UMass,FBS Independents,0,False,0,0,0,0,-41,0,0,0,0,0,0,0,0,1,10,290,Georgia Southern,Sun Belt,41,True,14,14,10,3,41,2,1,3,80,24,24,24,22,6,5,0,0,0,76,2,3
401251931,2020,10,regular,,False,False,,3775,away_records,113,UMass,FBS Independents,10,False,3,3,0,0,-41,0,1,1,0,0,0,0,0,1,10,276,Marshall,Conference USA,51,True,14,17,13,7,41,5,0,5,169,56,41,55,17,7,4,41,2,1,47,6,3
401261674,2020,12,regular,,False,False,,3715,away_records,113,UMass,FBS Independents,2,False,0,0,2,0,-22,0,2,2,10,3,3,0,0,1,10,2226,Florida Atlantic,Conference USA,24,True,7,0,14,3,22,4,1,5,102,33,30,27,28,9,3,92,7,1,65,10,12
401251926,2020,13,regular,,False,False,,3992,away_records,113,UMass,FBS Independents,0,False,0,0,0,0,-45,0,3,3,12,3,3,2,0,1,10,2335,Liberty,FBS Independents,45,True,14,17,14,0,45,8,1,9,338,77,87,90,81,6,5,116,11,2,192,11,16
401247298,2020,8,regular,,False,True,,3911,away_records,120,Maryland,Big Ten,3,False,0,0,0,0,-40,0,0,0,0,0,0,0,0,3,8,77,Northwestern,Big Ten,43,True,14,16,7,6,40,0,0,0,0,0,0,0,0,2,9,0,0,0,0,0,0
401247302,2020,9,regular,,False,True,,3665,home_records,120,Maryland,Big Ten,45,True,21,0,0,17,1,0,1,1,3,0,0,0,0,3,8,135,Minnesota,Big Ten,44,False,21,21,10,0,-1,0,1,1,24,10,7,7,0,10,1,43,0,0,49,0,0
401247312,2020,10,regular,,False,True,,3632,away_records,120,Maryland,Big Ten,35,True,14,14,7,0,16,1,1,2,48,21,0,0,17,3,8,213,Penn State,Big Ten,19,False,0,7,0,12,-16,0,2,2,60,3,3,14,26,9,2,87,0,1,74,1,0
401247329,2020,13,regular,,False,True,,3830,away_records,120,Maryland,Big Ten,11,False,3,3,0,8,-16,2,1,3,83,35,14,7,17,3,8,84,Indiana,Big Ten,27,True,7,0,10,10,16,4,1,5,170,48,61,31,39,7,4,106,0,3,119,6,3
401247342,2020,15,regular,,False,True,,3665,home_records,120,Maryland,Big Ten,24,False,0,3,7,14,-3,2,2,4,94,38,17,7,25,3,8,164,Rutgers,Big Ten,27,True,0,0,14,10,3,2,5,7,192,38,27,59,45,2,9,133,4,4,237,7,13
401247299,2020,8,regular,,False,True,,3936,home_records,127,Michigan State,Big Ten,27,False,7,6,7,7,-11,0,0,0,0,0,0,0,0,5,6,164,Rutgers,Big Ten,38,True,14,14,0,10,11,0,0,0,0,0,0,0,0,2,9,0,0,0,0,0,0
401247305,2020,9,regular,,False,True,,3558,away_records,127,Michigan State,Big Ten,27,True,7,7,6,7,3,0,1,1,27,7,6,7,7,5,6,130,Michigan,Big Ten,24,False,7,3,7,7,-3,1,0,1,49,14,14,7,7,9,2,38,0,0,24,0,0
401247313,2020,10,regular,,False,True,,3793,away_records,127,Michigan State,Big Ten,7,False,0,0,7,0,-42,1,1,2,54,14,13,13,14,5,6,2294,Iowa,Big Ten,49,True,14,21,7,7,42,0,2,2,40,34,20,0,3,8,3,62,1,0,45,1,0
401247316,2020,11,regular,,False,True,,3936,home_records,127,Michigan State,Big Ten,0,False,0,0,0,0,-24,1,2,3,61,14,13,20,14,5,6,84,Indiana,Big Ten,24,True,10,10,0,0,24,3,0,3,111,31,44,17,25,7,4,111,1,2,77,2,1
401247330,2020,13,regular,,False,True,,3936,home_records,127,Michigan State,Big Ten,29,True,10,7,0,12,9,1,3,4,61,14,13,20,14,5,6,77,Northwestern,Big Ten,20,False,6,6,7,7,-9,5,0,5,129,52,47,28,19,2,9,135,4,2,63,4,2
401247340,2020,14,regular,,False,True,,3936,home_records,127,Michigan State,Big Ten,12,False,0,0,7,5,-40,2,3,5,90,24,20,20,26,5,6,194,Ohio State,Big Ten,52,True,14,14,10,14,40,4,0,4,181,35,66,45,28,12,0,155,9,2,104,5,2
401247346,2020,15,regular,,False,True,,3632,away_records,127,Michigan State,Big Ten,24,False,21,21,3,0,-15,2,4,6,102,24,20,27,31,5,6,213,Penn State,Big Ten,39,True,3,7,15,14,15,2,5,7,173,36,36,44,55,9,2,207,13,2,204,8,12
401247294,2020,8,regular,,False,True,,3953,away_records,130,Michigan,Big Ten,49,True,14,14,7,7,25,0,0,0,0,0,0,0,0,9,2,135,Minnesota,Big Ten,24,False,10,7,7,0,-25,0,0,0,0,0,0,0,0,10,1,0,0,0,0,0,0
401247305,2020,9,regular,,False,True,,3558,home_records,130,Michigan,Big Ten,24,False,7,3,7,7,-3,1,0,1,49,14,14,7,7,9,2,127,Michigan State,Big Ten,27,True,7,7,6,7,3,0,1,1,27,7,6,7,7,5,6,24,0,0,38,0,0
401247309,2020,10,regular,,False,True,,3830,away_records,130,Michigan,Big Ten,21,False,0,0,7,7,-17,1,1,2,73,21,17,14,14,9,2,84,Indiana,Big Ten,38,True,14,10,7,7,17,2,0,2,73,17,34,10,18,7,4,51,0,1,56,1,0
401247319,2020,11,regular,,False,True,,3558,home_records,130,Michigan,Big Ten,11,False,0,0,11,0,-38,1,2,3,94,21,17,21,21,9,2,275,Wisconsin,Big Ten,49,True,14,14,7,14,38,1,0,1,45,7,21,0,17,10,2,89,2,1,7,0,0
401247324,2020,12,regular,,False,True,,6577,away_records,130,Michigan,Big Ten,48,True,7,7,14,14,6,1,3,4,105,21,17,32,21,9,2,164,Rutgers,Big Ten,42,False,7,10,10,8,-6,1,3,4,106,31,17,21,34,2,9,138,3,1,136,3,3
401247333,2020,13,regular,,False,True,,3558,home_records,130,Michigan,Big Ten,17,False,7,0,3,7,-10,2,3,5,153,28,24,46,35,9,2,213,Penn State,Big Ten,27,True,10,10,3,7,10,0,5,5,123,16,16,38,45,9,2,180,4,4,180,4,5
401247294,2020,8,regular,,False,True,,3953,home_records,135,Minnesota,Big Ten,24,False,10,7,7,0,-25,0,0,0,0,0,0,0,0,10,1,130,Michigan,Big Ten,49,True,14,14,7,7,25,0,0,0,0,0,0,0,0,9,2,0,0,0,0,0,0
401247302,2020,9,regular,,False,True,,3665,away_records,135,Minnesota,Big Ten,44,False,21,21,10,0,-1,0,1,1,24,10,7,7,0,10,1,120,Maryland,Big Ten,45,True,21,0,0,17,1,0,1,1,3,0,0,0,0,3,8,49,0,0,43,0,0
401247308,2020,10,regular,,False,True,,3832,away_records,135,Minnesota,Big Ten,41,True,21,21,7,6,27,0,2,2,68,31,28,17,0,10,1,356,Illinois,Big Ten,14,False,0,7,0,7,-27,0,2,2,31,7,17,0,14,6,5,94,0,1,76,1,0
401247317,2020,11,regular,,False,True,,3953,home_records,135,Minnesota,Big Ten,7,False,0,0,0,7,-28,1,2,3,109,52,49,24,6,10,1,2294,Iowa,Big Ten,35,True,7,7,0,21,28,1,2,3,89,48,41,7,10,8,3,108,0,3,52,2,1
401247325,2020,12,regular,,False,True,,3953,home_records,135,Minnesota,Big Ten,34,True,14,7,7,6,3,1,3,4,116,52,49,24,13,10,1,2509,Purdue,Big Ten,31,False,3,3,14,7,-3,2,1,3,75,20,24,17,17,4,7,143,1,5,71,3,1
401247345,2020,15,regular,,False,True,,3834,away_records,135,Minnesota,Big Ten,24,True,7,7,0,7,7,2,3,5,150,66,56,31,19,10,1,158,Nebraska,Big Ten,17,False,0,14,0,3,-7,2,4,6,140,60,63,24,12,5,6,174,3,6,190,8,11
401269384,2020,16,regular,,False,True,,347,away_records,135,Minnesota,Big Ten,17,False,0,0,3,7,-3,3,3,6,174,73,63,31,26,10,1,275,Wisconsin,Big Ten,20,True,0,7,7,3,3,2,3,5,114,21,38,17,31,10,2,191,5,10,77,15,5
401236951,2020,4,regular,,False,True,,3838,home_records,142,Missouri,SEC,19,False,0,3,3,13,-19,0,0,0,0,0,0,0,0,5,6,333,Alabama,SEC,38,True,14,14,7,3,19,0,0,0,0,0,0,0,0,10,1,0,0,0,0,0,0
401237099,2020,5,regular,,False,True,,3853,away_records,142,Missouri,SEC,12,False,6,6,6,0,-23,0,1,1,19,0,3,3,13,5,6,2633,Tennessee,SEC,35,True,7,14,7,7,23,1,0,1,31,7,7,10,7,6,5,38,0,0,27,0,0
401237105,2020,6,regular,,False,True,,3958,away_records,142,Missouri,SEC,45,True,10,10,14,7,4,0,2,2,31,6,9,9,13,5,6,99,LSU,SEC,41,False,14,10,17,0,-4,1,1,2,75,14,28,23,17,12,0,73,1,0,51,0,1
401237122,2020,8,regular,,False,True,,3838,home_records,142,Missouri,SEC,20,True,0,10,7,3,10,1,2,3,76,16,19,23,20,5,6,96,Kentucky,SEC,10,False,3,3,0,7,-10,2,2,4,112,31,38,23,24,6,5,114,2,1,80,3,3
401237116,2020,9,regular,,False,True,,3634,away_records,142,Missouri,SEC,17,False,7,7,0,10,-24,2,2,4,96,16,29,30,23,5,6,57,Florida,SEC,41,True,6,14,14,7,24,2,1,3,127,35,31,34,20,9,2,124,4,3,100,1,2
401237141,2020,12,regular,,False,True,,3994,away_records,142,Missouri,SEC,17,True,10,10,0,0,7,2,3,5,113,23,36,30,33,5,6,2579,South Carolina,SEC,10,False,0,0,3,7,-7,2,5,7,191,38,45,68,47,4,7,165,6,4,257,10,10
401237143,2020,13,regular,,False,True,,3838,home_records,142,Missouri,SEC,41,True,7,14,6,14,41,3,3,6,130,33,46,30,33,5,6,238,Vanderbilt,SEC,0,False,0,0,0,0,-41,0,7,7,116,26,37,35,31,3,8,175,8,9,253,9,16
401265818,2020,14,regular,,False,True,,3838,home_records,142,Missouri,SEC,50,True,10,10,3,27,2,4,3,7,171,40,60,36,47,5,6,8,Arkansas,SEC,48,False,21,21,6,15,-2,3,5,8,206,54,53,57,54,2,9,175,8,16,247,14,11
401267161,2020,15,regular,,False,True,,3838,home_records,142,Missouri,SEC,14,False,0,14,0,0,-35,5,3,8,221,50,70,39,74,5,6,61,Georgia,SEC,49,True,7,7,21,7,35,6,2,8,250,60,77,69,38,11,1,223,11,21,165,15,14
401267166,2020,16,regular,,False,True,,3693,away_records,142,Missouri,SEC,32,False,3,3,8,14,-19,5,4,9,235,50,84,39,74,5,6,344,Mississippi State,SEC,51,True,14,13,7,17,19,2,7,9,156,63,48,33,48,5,6,272,17,23,251,19,18
401236952,2020,4,regular,,False,True,,3974,home_records,145,Ole Miss,SEC,35,False,7,7,7,14,-16,0,0,0,0,0,0,0,0,4,7,57,Florida,SEC,51,True,14,14,13,10,16,0,0,0,0,0,0,0,0,9,2,0,0,0,0,0,0
401237097,2020,5,regular,,False,True,,3683,away_records,145,Ole Miss,SEC,42,True,7,7,7,14,1,0,1,1,35,7,7,7,14,4,7,96,Kentucky,SEC,41,False,14,7,7,7,-1,0,1,1,13,0,0,6,0,6,5,51,0,0,29,0,0
401237100,2020,6,regular,,False,True,,3974,home_records,145,Ole Miss,SEC,48,False,7,14,14,13,-15,1,1,2,77,14,14,14,28,4,7,333,Alabama,SEC,63,True,14,14,21,21,15,2,0,2,90,28,35,14,13,10,1,92,0,1,43,1,0
401237108,2020,7,regular,,False,True,,3887,away_records,145,Ole Miss,SEC,21,False,0,0,7,14,-12,1,2,3,125,21,28,28,41,4,7,8,Arkansas,SEC,33,True,7,13,0,13,12,1,2,3,59,26,19,16,10,2,9,155,2,1,81,2,1
401237115,2020,8,regular,,False,True,,3974,home_records,145,Ole Miss,SEC,28,False,0,14,7,7,-7,1,3,4,146,21,28,35,55,4,7,2,Auburn,SEC,35,True,7,7,7,14,7,2,2,4,87,28,20,13,27,8,3,188,3,3,98,3,3
401237123,2020,9,regular,,False,True,,3973,away_records,145,Ole Miss,SEC,54,True,12,12,21,0,33,1,4,5,174,21,42,42,62,4,7,238,Vanderbilt,SEC,21,False,0,14,0,7,-33,0,3,3,26,2,9,14,0,3,8,223,5,5,99,0,3
401237133,2020,11,regular,,False,True,,3974,home_records,145,Ole Miss,SEC,59,True,14,10,14,21,17,2,4,6,228,33,54,63,62,4,7,2579,South Carolina,SEC,42,False,14,14,14,7,-17,2,4,6,149,24,31,54,40,4,7,244,5,8,198,8,6
401237147,2020,13,regular,,False,True,,3974,home_records,145,Ole Miss,SEC,31,True,14,7,0,10,7,3,4,7,287,47,64,77,83,4,7,344,Mississippi State,SEC,24,False,14,14,0,10,-7,2,5,7,122,49,31,33,31,5,6,286,7,12,196,11,10
401267165,2020,16,regular,,False,True,,3958,away_records,145,Ole Miss,SEC,48,False,14,14,13,14,-5,4,4,8,318,61,71,77,93,4,7,99,LSU,SEC,53,True,10,24,6,13,5,4,5,9,267,75,110,60,56,12,0,310,9,17,301,29,13
401234574,2020,2,regular,,False,True,,3855,away_records,150,Duke,ACC,13,False,3,3,7,0,-14,0,0,0,0,0,0,0,0,4,7,87,Notre Dame,FBS Independents,27,True,0,10,7,10,14,0,0,0,0,0,0,0,0,9,2,0,0,0,0,0,0
401234567,2020,3,regular,,False,True,,3982,home_records,150,Duke,ACC,6,False,6,0,0,0,-20,0,1,1,13,3,3,7,0,4,7,103,Boston College,ACC,26,True,0,0,16,3,20,0,0,0,0,0,0,0,0,5,6,27,0,0,0,0,0
401234638,2020,4,regular,,False,True,,3923,away_records,150,Duke,ACC,20,False,0,0,10,0,-18,0,2,2,19,9,3,7,0,4,7,258,Virginia,ACC,38,True,0,17,0,21,18,0,0,0,0,0,0,0,0,9,3,53,0,0,0,0,0
401234599,2020,5,regular,,False,True,,3982,home_records,150,Duke,ACC,31,False,7,0,7,17,-7,0,3,3,39,9,3,17,0,4,7,259,Virginia Tech,ACC,38,True,3,3,14,14,7,1,0,1,45,17,14,6,8,8,3,91,0,0,24,1,0
401234605,2020,6,regular,,False,True,,1964,away_records,150,Duke,ACC,38,True,14,14,6,8,14,0,4,4,70,16,3,24,17,4,7,183,Syracuse,ACC,24,False,7,7,7,3,-14,1,2,3,53,27,16,10,7,4,7,129,1,0,72,2,1
401234611,2020,7,regular,,False,True,,3670,away_records,150,Duke,ACC,20,False,13,13,0,0,-11,1,4,5,108,30,17,30,25,4,7,152,NC State,ACC,31,True,0,14,7,10,11,3,1,4,137,41,34,21,44,4,7,153,2,2,137,4,2
401234625,2020,9,regular,,False,False,,3982,home_records,150,Duke,ACC,53,True,17,7,13,16,34,1,5,6,128,43,30,30,25,4,7,2429,Charlotte,Conference USA,19,False,7,7,6,6,-34,2,2,4,124,24,24,31,38,6,5,184,5,3,105,4,4
401234633,2020,10,regular,,False,True,,3982,home_records,150,Duke,ACC,24,False,0,10,7,7,-32,2,5,7,181,60,37,43,41,4,7,153,North Carolina,ACC,56,True,21,21,7,7,32,4,2,6,230,59,48,55,68,5,6,203,7,5,169,10,8
401234652,2020,13,regular,,False,True,,721,away_records,150,Duke,ACC,33,False,19,19,7,0,-23,2,6,8,205,60,47,50,48,4,7,59,Georgia Tech,ACC,56,True,14,14,14,14,23,2,5,7,150,48,48,33,48,3,8,259,11,7,278,13,6
401266134,2020,14,regular,,False,True,,3982,home_records,150,Duke,ACC,0,False,0,0,0,0,-48,2,7,9,238,79,66,57,48,4,7,2390,Miami,ACC,48,True,7,7,21,6,48,7,1,8,266,68,74,67,59,6,5,315,13,12,198,17,11
401266694,2020,15,regular,,False,True,,3697,away_records,150,Duke,ACC,35,False,14,14,0,14,-21,2,8,10,238,79,66,57,48,4,7,52,Florida State,ACC,56,True,28,0,14,14,21,2,6,8,176,44,54,44,20,6,5,363,20,13,289,15,11
401212536,2020,4,regular,,False,True,,3699,home_records,151,East Carolina,American Athletic,28,False,7,0,7,14,-23,0,0,0,0,0,0,0,0,4,7,2116,UCF,American Athletic,51,True,17,17,14,10,23,1,0,1,49,21,21,0,21,8,3,0,0,0,21,1,0
401212547,2020,5,regular,,False,False,,4246,away_records,151,East Carolina,American Athletic,29,False,6,6,3,13,-20,0,1,1,28,7,0,7,14,4,7,2247,Georgia State,Sun Belt,49,True,21,14,0,14,20,0,1,1,31,7,7,7,7,7,4,51,1,0,34,1,0
401212477,2020,6,regular,,False,True,,3886,away_records,151,East Carolina,American Athletic,44,True,14,14,7,6,20,0,2,2,57,13,6,10,27,4,7,58,South Florida,American Athletic,24,False,7,10,0,7,-20,1,2,3,34,7,13,7,7,4,7,100,1,1,86,3,0
401212548,2020,7,regular,,False,True,,3699,home_records,151,East Carolina,American Athletic,23,False,6,7,0,10,-4,1,2,3,101,27,20,17,33,4,7,2426,Navy,American Athletic,27,True,6,6,14,0,4,2,2,4,68,14,21,26,11,9,2,124,2,3,148,1,0
401212533,2020,9,regular,,False,True,,3674,away_records,151,East Carolina,American Athletic,30,False,10,10,3,10,-4,1,3,4,124,33,27,17,43,4,7,202,Tulsa,American Athletic,34,True,3,0,17,14,4,2,1,3,83,31,31,34,9,3,8,151,4,5,55,3,4
401212525,2020,10,regular,,False,True,,3699,home_records,151,East Carolina,American Athletic,21,False,7,0,0,14,-17,1,4,5,154,43,37,20,53,4,7,2655,Tulane,American Athletic,38,True,14,14,10,7,17,3,4,7,254,54,71,70,58,6,5,185,6,6,215,8,7
401212545,2020,11,regular,,False,True,,3854,away_records,151,East Carolina,American Athletic,17,False,10,10,0,7,-38,1,5,6,175,50,37,20,67,4,7,2132,Cincinnati,American Athletic,55,True,7,28,7,13,38,6,0,6,236,38,63,66,55,10,2,223,9,10,70,13,5
401212519,2020,12,regular,,False,True,,3806,away_records,151,East Carolina,American Athletic,28,True,14,14,7,0,25,1,6,7,192,60,47,20,74,4,7,218,Temple,American Athletic,3,False,0,3,0,0,-25,1,5,6,136,48,32,26,49,7,4,278,15,10,232,16,13
401212513,2020,13,regular,,False,True,,3699,home_records,151,East Carolina,American Athletic,52,True,21,24,0,7,14,2,6,8,220,74,61,27,74,4,7,2567,SMU,American Athletic,38,False,0,0,17,14,-14,7,2,9,348,86,102,79,73,9,2,281,16,15,257,14,11
401234570,2020,3,regular,,False,True,,3670,home_records,152,NC State,ACC,45,True,14,7,14,10,3,0,0,0,0,0,0,0,0,4,7,154,Wake Forest,ACC,42,False,14,14,14,7,-3,0,1,1,13,0,0,3,10,8,3,0,0,0,37,0,0
401234566,2020,4,regular,,False,True,,3799,away_records,152,NC State,ACC,24,False,10,10,7,7,-21,1,0,1,45,14,7,14,10,4,7,259,Virginia Tech,ACC,45,True,17,14,6,8,21,0,0,0,0,0,0,0,0,8,3,42,0,1,0,0,0
401234600,2020,5,regular,,False,True,,3752,away_records,152,NC State,ACC,30,True,7,7,0,13,1,1,1,2,69,24,17,21,17,4,7,221,Pittsburgh,ACC,29,False,7,6,7,9,-1,3,0,3,99,41,35,10,13,7,4,87,0,1,30,1,2
401234608,2020,6,regular,,False,True,,3923,away_records,152,NC State,ACC,38,True,10,10,0,14,17,2,1,3,99,31,24,21,30,4,7,258,Virginia,ACC,21,False,0,7,7,7,-17,1,1,2,61,10,27,7,27,9,3,116,3,1,61,2,2
401234611,2020,7,regular,,False,True,,3670,home_records,152,NC State,ACC,31,True,0,14,7,10,11,3,1,4,137,41,34,21,44,4,7,150,Duke,ACC,20,False,13,13,0,0,-11,1,4,5,108,30,17,30,25,4,7,137,4,2,153,2,2
401234621,2020,8,regular,,False,True,,3787,away_records,152,NC State,ACC,21,False,7,7,7,7,-27,4,1,5,168,41,48,28,54,4,7,153,North Carolina,ACC,48,True,7,10,21,10,27,3,1,4,141,42,28,27,44,5,6,157,5,6,104,5,3
