_id,_athlete_id,_recruit_type,_year,_ranking,_name,_school,_committed_to,_position,_height,_weight,_stars,_rating,_city,_state_province,_country,_hometown_info,discriminator
43669,4360482,HighSchool,2018,762,Dillon Doyle,West Senior,Iowa,OLB,75,214,3,0.8631,Iowa City,IA,USA,"{'latitude': '41.6612561', 'longitude': '-91.5299106', 'fipsCode': '19103'}",
43670,4373074,HighSchool,2018,763,John Holcombe,Summer Creek,Kansas State,DUAL,76,227,3,0.8631,Humble,TX,USA,"{'latitude': '29.9988312', 'longitude': '-95.2621553', 'fipsCode': '48201'}",
43671,,HighSchool,2018,764,Coleton Beck,Blacksburg,Virginia Tech,APB,73,185,3,0.863,Blacksburg,VA,USA,"{'latitude': '37.2296566', 'longitude': '-80.4136767', 'fipsCode': '51121'}",
43672,4362758,HighSchool,2018,765,Jatorian Hansford,Mary Persons,Missouri,OLB,76,220,3,0.8627,Forsyth,GA,USA,"{'latitude': '33.0342974', 'longitude': '-83.938242', 'fipsCode': '13207'}",
43673,-1034254,HighSchool,2018,766,Tanner Antonutti,Ensworth,Tennessee,OT,77,273,3,0.8626,Nashville,TN,USA,"{'latitude': '36.1622296', 'longitude': '-86.7743531', 'fipsCode': '47037'}",
43674,4361994,HighSchool,2018,767,Sam Hartman,Oceanside Collegiate Academy,Wake Forest,PRO,72,186,3,0.8626,Mount Pleasant,SC,USA,"{'latitude': '32.7940651', 'longitude': '-79.8625851', 'fipsCode': '45019'}",
43675,,HighSchool,2018,768,Kenny Churchwell,Mountain Pointe,UCLA,S,74,180,3,0.8626,Phoenix,AZ,USA,"{'latitude': '33.4484367', 'longitude': '-112.0741417', 'fipsCode': '04013'}",
43676,4362633,HighSchool,2018,769,Tae Provens,Madison County,LSU,ATH,71,187,3,0.8625,Gurley,AL,USA,"{'latitude': '34.7017558', 'longitude': '-86.3758201', 'fipsCode': '01089'}",
43677,4361502,HighSchool,2018,770,Zidane Thomas,Centennial,San Diego State,RB,70,205,3,0.8625,Peoria,AZ,USA,"{'latitude': '33.5806115', 'longitude': '-112.2372942', 'fipsCode': '04013'}",
43678,4360404,HighSchool,2018,771,Dennis Smith,Gaffney,Duke,WR,74,185,3,0.8625,Gaffney,SC,USA,"{'latitude': '35.0717945', 'longitude': '-81.6498195', 'fipsCode': '45021'}",
43679,4361989,HighSchool,2018,772,Jaevon Becton,Ocean Lakes,Virginia Tech,WDE,76,248,3,0.8622,Virginia Beach,VA,USA,"{'latitude': '36.8529841', 'longitude': '-75.9774183', 'fipsCode': '51810'}",
43680,4361314,HighSchool,2018,773,Isaiah Johnson,Thomas Downey,Fresno State,ATH,74,210,3,0.8622,Modesto,CA,USA,"{'latitude': '37.6390972', 'longitude': '-120.9968782', 'fipsCode': '06099'}",
43681,4361683,HighSchool,2018,774,Joseph Boletepeli,Heritage,NC State,SDE,75,244,3,0.8622,Wake Forest,NC,USA,"{'latitude': '35.9803138', 'longitude': '-78.5103731', 'fipsCode': '37183'}",
43682,,HighSchool,2018,775,Kelijiha Brown,Saluda,Wake Forest,DT,75,305,3,0.8621,Saluda,SC,USA,"{'latitude': '34.0015232', 'longitude': '-81.7720522', 'fipsCode': '45081'}",
43683,4371955,HighSchool,2018,776,Devon Matthews,Jean Ribault,Indiana,S,74,203,3,0.862,Jacksonville,FL,USA,"{'latitude': '30.3321838', 'longitude': '-81.655651', 'fipsCode': '12031'}",
43684,4374033,HighSchool,2018,777,Jermar Jefferson,Narbonne,Oregon State,RB,70,188,3,0.8619,Redondo Beach,CA,USA,"{'latitude': '33.8455911', 'longitude': '-118.3886766', 'fipsCode': '06037'}",
43685,4367203,HighSchool,2018,778,Alec Anderson,Etiwanda,UCLA,OT,77,283,3,0.8618,Rancho Cucamonga,CA,USA,"{'latitude': '34.1033192', 'longitude': '-117.5751735', 'fipsCode': '06071'}",
43686,-1014240,HighSchool,2018,779,Jayden McDonald,North Gwinnett,Iowa,OLB,74,219,3,0.8617,Suwanee,GA,USA,"{'latitude': '34.0514898', 'longitude': '-84.0712997', 'fipsCode': '13135'}",
43687,4360196,HighSchool,2018,780,Willie Smith,Spring HS,Houston,SDE,74,245,3,0.8616,Spring,TX,USA,"{'latitude': '30.0798826', 'longitude': '-95.4172549', 'fipsCode': '48201'}",
43688,4362842,HighSchool,2018,781,Jesus Gibbs,Potomac,South Carolina,OT,75,283,3,0.8615,Dumfries,VA,USA,"{'latitude': '38.5676202', 'longitude': '-77.3280382', 'fipsCode': '51153'}",
43689,4372580,HighSchool,2018,782,Isaiah Mullens,Harvest Preparatory School,Wisconsin,SDE,77,280,3,0.8614,Columbus,OH,USA,"{'latitude': '39.9622601', 'longitude': '-83.0007065', 'fipsCode': '39049'}",
43690,4362608,HighSchool,2018,783,Davoan Hawkins,Chaminade-Madonna Prep,Kentucky,SDE,76,270,3,0.8614,Hollywood,FL,USA,"{'latitude': '26.0112014', 'longitude': '-80.1494901', 'fipsCode': '12011'}",
43691,4384201,HighSchool,2018,784,Isaiah Windmon,John Ehret,Louisiana Tech,S,74,190,3,0.8614,Marrero,LA,USA,"{'latitude': '29.8993723', 'longitude': '-90.1003506', 'fipsCode': '22051'}",
43692,4360456,HighSchool,2018,785,Stanley Lambert,Marshall,Arizona State,ATH,75,211,3,0.8614,San Antonio,TX,USA,"{'latitude': '29.4246002', 'longitude': '-98.4951405', 'fipsCode': '48029'}",
43693,4372596,HighSchool,2018,786,Dayven Coleman,West Mesquite,Arizona,S,74,200,3,0.8614,Mesquite,TX,USA,"{'latitude': '32.7666103', 'longitude': '-96.599472', 'fipsCode': '48113'}",
43694,4361767,HighSchool,2018,787,Will McDonald,North,Iowa State,WDE,76,220,3,0.8614,Waukesha,WI,USA,"{'latitude': '43.0116784', 'longitude': '-88.2314813', 'fipsCode': '55133'}",
43695,,HighSchool,2018,788,D'Angelo McKenzie,Valley Christian,Washington State,S,70,165,3,0.8614,San Jose,CA,USA,"{'latitude': '37.3361905', 'longitude': '-121.8905833', 'fipsCode': '06085'}",
43696,4372578,HighSchool,2018,789,Michael Furtney,Milan,Wisconsin,OT,77,280,3,0.8614,Milan,MI,USA,"{'latitude': '42.0848616', 'longitude': '-83.6830279', 'fipsCode': '26161'}",
43697,4361563,HighSchool,2018,790,Taj Mustapha,West Bloomfield,Wisconsin,WR,74,175,3,0.8614,West Bloomfield,MI,USA,"{'latitude': '42.5679', 'longitude': '-83.3733', 'fipsCode': '36069'}",
43698,4360589,HighSchool,2018,791,Dontae Smith,Spring Hill,Georgia Tech,APB,71,185,3,0.8614,Columbia,TN,USA,"{'latitude': '35.6150716', 'longitude': '-87.0352831', 'fipsCode': '47119'}",
43699,4371997,HighSchool,2018,792,Noah Gatlin,Jonesboro,Arkansas,OT,79,300,3,0.8614,Jonesboro,AR,USA,"{'latitude': '35.8428646', 'longitude': '-90.7034522', 'fipsCode': '05031'}",
43700,4360203,HighSchool,2018,793,Elijah Jones,Cardinal Hayes,Boston College,ATH,75,175,3,0.8614,Bronx,NY,USA,"{'latitude': '40.85048545', 'longitude': '-73.84040355802088', 'fipsCode': '36005'}",
43701,4372500,HighSchool,2018,794,Jimmy McKenna,Avon,Purdue,OT,77,260,3,0.8614,Avon,OH,USA,"{'latitude': '41.4516512', 'longitude': '-82.0350598', 'fipsCode': '39093'}",
43702,4369855,HighSchool,2018,795,John Mincey,Clinch County,Tennessee,SDE,76,260,3,0.8614,Homerville,GA,USA,"{'latitude': '31.0365983', 'longitude': '-82.7470849', 'fipsCode': '13065'}",
43703,4372096,HighSchool,2018,796,Luke Schoonmaker,Hamden Hall,Michigan,TE,78,225,3,0.8614,Hamden,CT,USA,"{'latitude': '41.3959287', 'longitude': '-72.8968716', 'fipsCode': '09009'}",
43704,4362639,HighSchool,2018,797,Dantrieze Scott,Ferriday,LSU,ATH,77,245,3,0.8611,Ferriday,LA,USA,"{'latitude': '31.6301664', 'longitude': '-91.5545649', 'fipsCode': '22029'}",
43705,4362297,HighSchool,2018,798,Jalin Cooper,Medina,Toledo,WR,76,180,3,0.8611,Medina,NY,USA,"{'latitude': '43.220058', 'longitude': '-78.386969', 'fipsCode': '36073'}",
43706,4361017,HighSchool,2018,799,Andrew Mataafa,Mt. Carmel,Utah,OLB,76,205,3,0.8611,San Diego,CA,USA,"{'latitude': '32.7174209', 'longitude': '-117.1627714', 'fipsCode': '06073'}",
43707,4373489,HighSchool,2018,800,Kassidy Woods,Greenhill School,Washington State,WR,74,200,3,0.8609,Addison,TX,USA,"{'latitude': '32.9604305', 'longitude': '-96.83025951893629', 'fipsCode': '48113'}",
43708,4382482,HighSchool,2018,801,Parks Gissinger,Chaminade,Michigan State,WDE,76,227,3,0.8609,West Hills,CA,USA,"{'latitude': '34.2032325', 'longitude': '-118.645476', 'fipsCode': '06037'}",
43709,4360650,HighSchool,2018,802,Blake Stenstrom,Valor Christian,Colorado,PRO,74,194,3,0.8609,Littleton,CO,USA,"{'latitude': '39.613321', 'longitude': '-105.0166498', 'fipsCode': '08005'}",
43710,4373020,HighSchool,2018,803,Mark Milton,Clear Brook,Baylor,ATH,73,175,3,0.8608,Friendswood,TX,USA,"{'latitude': '29.5293998', 'longitude': '-95.2010447', 'fipsCode': '48167'}",
43711,4370776,HighSchool,2018,804,Jaylon Baker,Baylor School,Virginia,CB,74,170,3,0.8606,Chattanooga,TN,USA,"{'latitude': '35.0457219', 'longitude': '-85.3094883', 'fipsCode': '47065'}",
43712,4360967,HighSchool,2018,805,Brevyn Spann-Ford,St. Cloud Technical,Minnesota,TE,78,233,3,0.8606,Saint Cloud,MN,USA,"{'latitude': '45.57464295', 'longitude': '-94.12058082570128', 'fipsCode': '27009'}",
43713,,HighSchool,2018,806,Benjamin Sapp III,Eden Prairie,Minnesota,CB,72,183,3,0.8606,Eden Prairie,MN,USA,"{'latitude': '44.8546856', 'longitude': '-93.470786', 'fipsCode': '27053'}",
43714,4361835,HighSchool,2018,807,Jason Taylor,Carl Albert,Oklahoma State,S,74,180,3,0.8606,Oklahoma City,OK,USA,"{'latitude': '35.4729886', 'longitude': '-97.5170536', 'fipsCode': '40109'}",
43715,4373270,HighSchool,2018,808,Trey Morrison,Greater Atlanta Christian School,North Carolina,ATH,70,185,3,0.8606,Norcross,GA,USA,"{'latitude': '33.9412127', 'longitude': '-84.2135309', 'fipsCode': '13135'}",
43716,4382471,HighSchool,2018,809,Jeslord Boateng,Dublin Coffman,Michigan State,OLB,74,210,3,0.8606,Dublin,OH,USA,"{'latitude': '40.0992294', 'longitude': '-83.1140771', 'fipsCode': '39049'}",
43717,-1037404,HighSchool,2018,810,CD Daniels,Homewood,UAB,CB,74,180,3,0.8606,Birmingham,AL,USA,"{'latitude': '33.5206824', 'longitude': '-86.8024326', 'fipsCode': '01073'}",
43718,4361105,HighSchool,2018,811,Zion Tupuola-Fetui,Pearl City,Washington,OLB,74,250,3,0.8606,Pearl City,HI,USA,"{'latitude': '21.400593999999998', 'longitude': '-157.97040639396414', 'fipsCode': '15003'}",
43719,4361740,HighSchool,2018,812,Jaeveyon Morton,Martin Luther King,Iowa State,CB,69,180,3,0.8605,Detroit,MI,USA,"{'latitude': '42.3315509', 'longitude': '-83.0466403', 'fipsCode': '26163'}",
43720,4360807,HighSchool,2018,813,Yasir Abdullah,Miami Carol City,Louisville,OLB,73,220,3,0.8602,Opa Locka,FL,USA,"{'latitude': '25.896733849999997', 'longitude': '-80.25949640850294', 'fipsCode': '12086'}",
43721,4570485,HighSchool,2018,814,Joshua Gray,Rancho Cucamonga,Oregon State,OT,76,245,3,0.8602,Rancho Cucamonga,CA,USA,"{'latitude': '34.1033192', 'longitude': '-117.5751735', 'fipsCode': '06071'}",
43722,4361260,HighSchool,2018,815,Jason Whittaker,Rockford,Northwestern,PRO,76,197,3,0.8602,Rockford,MI,USA,"{'latitude': '43.119721', 'longitude': '-85.559604', 'fipsCode': '17201'}",
43723,4360167,HighSchool,2018,816,Isaiah Nichols,Springdale,Arkansas,SDE,76,275,3,0.8601,Springdale,AR,USA,"{'latitude': '36.1867442', 'longitude': '-94.1288142', 'fipsCode': '05143'}",
43724,-1003589,HighSchool,2018,817,Kolbi Fuqua,Cordova,Auburn,ATH,73,210,3,0.8601,Cordova,AL,USA,"{'latitude': '33.7598291', 'longitude': '-87.1833349', 'fipsCode': '01127'}",
43725,4373463,HighSchool,2018,818,Cade Beresford,Woodinville,Washington State,OT,79,270,3,0.8601,Woodinville,WA,USA,"{'latitude': '47.7545827', 'longitude': '-122.1588902', 'fipsCode': '53033'}",
43726,4360319,HighSchool,2018,819,Jordan McFadden,Dorman,Clemson,OT,76,290,3,0.8601,Roebuck,SC,USA,"{'latitude': '34.8826085', 'longitude': '-81.96547100908059', 'fipsCode': '45083'}",
43727,4361107,HighSchool,2018,820,M.J. Ale,Fife,Washington,OT,78,361,3,0.8601,Tacoma,WA,USA,"{'latitude': '47.2495798', 'longitude': '-122.4398746', 'fipsCode': '53053'}",
43728,4361979,HighSchool,2018,821,Luke Tenuta,Western Albemarle,Virginia Tech,OT,81,278,3,0.8601,Crozet,VA,USA,"{'latitude': '38.0695816', 'longitude': '-78.7005751', 'fipsCode': '51003'}",
43729,,HighSchool,2018,822,Christopher Randazzo,Don Lugo,Oregon,OT,79,325,3,0.8601,Chino,CA,USA,"{'latitude': '34.0133561', 'longitude': '-117.690075', 'fipsCode': '06071'}",
43730,4373475,HighSchool,2018,823,Blake McDonald,San Ramon Valley,Washington State,OG,76,295,3,0.8601,Danville,CA,USA,"{'latitude': '37.8215929', 'longitude': '-121.9999606', 'fipsCode': '06013'}",
43731,4372732,HighSchool,2018,824,Evan Tattersall,Granite Bay,California,OLB,74,215,3,0.8601,Granite Bay,CA,USA,"{'latitude': '38.7632346', 'longitude': '-121.1638361', 'fipsCode': '06061'}",
43732,4360548,HighSchool,2018,825,Shabazz Dotson,Cedar Hill,SMU,DT,75,271,3,0.8601,Cedar Hill,TX,USA,"{'latitude': '32.5888072', 'longitude': '-96.9553675', 'fipsCode': '48113'}",
43733,4360464,HighSchool,2018,826,Michael Matus,Katy,Arizona State,SDE,74,235,3,0.8601,Katy,TX,USA,"{'latitude': '29.7857853', 'longitude': '-95.8243956', 'fipsCode': '48157'}",
43734,4360175,HighSchool,2018,827,Clayton Tune,Hebron,Houston,PRO,74,200,3,0.8601,Carrollton,TX,USA,"{'latitude': '32.9537349', 'longitude': '-96.8902816', 'fipsCode': '48113'}",
43735,4362485,HighSchool,2018,828,John Lanz,Guyer,TCU,OC,75,295,3,0.8601,Denton,TX,USA,"{'latitude': '33.2150386', 'longitude': '-97.1330516', 'fipsCode': '48121'}",
43736,-1033210,HighSchool,2018,829,Tre Allison,John Tyler,Syracuse,OLB,73,212,3,0.8601,Tyler,TX,USA,"{'latitude': '32.3512601', 'longitude': '-95.3010624', 'fipsCode': '48423'}",
43737,4361952,HighSchool,2018,830,Taj Harris,Palmyra,Syracuse,WR,74,175,3,0.8601,Palmyra,NJ,USA,"{'latitude': '40.0070565', 'longitude': '-75.0282271', 'fipsCode': '34005'}",
43738,4374258,HighSchool,2018,831,Cadarius Gaskin,Atlantic,Florida International,WR,75,215,3,0.8601,Delray Beach,FL,USA,"{'latitude': '26.4614625', 'longitude': '-80.0728201', 'fipsCode': '12099'}",
43739,,HighSchool,2018,832,Ka'Darian Hill,Eufaula,Ole Miss,DT,73,270,3,0.8601,Eufaula,AL,USA,"{'latitude': '31.905459999999998', 'longitude': '-85.15893958513422', 'fipsCode': '01005'}",
43740,,HighSchool,2018,833,CJ Goetz,Catholic Memorial,Wisconsin,ILB,76,234,3,0.86,Waukesha,WI,USA,"{'latitude': '43.0116784', 'longitude': '-88.2314813', 'fipsCode': '55133'}",
43741,4373467,HighSchool,2018,834,Brandon Gray,Cass Technical,Washington State,WR,77,172,3,0.86,Detroit,MI,USA,"{'latitude': '42.3315509', 'longitude': '-83.0466403', 'fipsCode': '26163'}",
43742,4373315,HighSchool,2018,835,Marquis Williams,Cardinal Gibbons,Pittsburgh,CB,69,165,3,0.86,Fort Lauderdale,FL,USA,"{'latitude': '26.1223084', 'longitude': '-80.1433786', 'fipsCode': '12011'}",
43743,4362755,HighSchool,2018,836,Gerald Nathan Jr.,Zebulon B. Vance,Missouri,ILB,73,200,3,0.8598,Charlotte,NC,USA,"{'latitude': '35.2272', 'longitude': '-80.843083', 'fipsCode': '37119'}",
43744,4360959,HighSchool,2018,837,Austin Beier,St. John's Jesuit,Minnesota,OG,77,285,3,0.8594,Toledo,OH,USA,"{'latitude': '41.6786754', 'longitude': '-83.5127283', 'fipsCode': '39095'}",
43745,4360801,HighSchool,2018,838,Jarrett Jackson,Palm Beach Gardens,Louisville,SDE,76,265,3,0.8594,Palm Beach Gardens,FL,USA,"{'latitude': '26.8418256', 'longitude': '-80.13590694666684', 'fipsCode': '12099'}",
43746,4361741,HighSchool,2018,839,Brock Purdy,Perry,Iowa State,PRO,73,200,3,0.8594,Gilbert,AZ,USA,"{'latitude': '33.3527632', 'longitude': '-111.7890373', 'fipsCode': '04013'}",
43747,4360751,HighSchool,2018,840,Caleb Kelly,Hapeville Charter,Stanford,OLB,75,218,3,0.8594,Atlanta,GA,USA,"{'latitude': '33.7490987', 'longitude': '-84.3901849', 'fipsCode': '13121'}",
43748,4362612,HighSchool,2018,841,Nick Lewis,The Bolles School,Kentucky,OT,81,348,3,0.8593,Jacksonville,FL,USA,"{'latitude': '30.3321838', 'longitude': '-81.655651', 'fipsCode': '12031'}",
43749,4361861,HighSchool,2018,842,Tyler Lacy,Sachse,Oklahoma State,SDE,76,238,3,0.8593,Sachse,TX,USA,"{'latitude': '32.9762327', 'longitude': '-96.5952703', 'fipsCode': '48113'}",
43750,4362184,HighSchool,2018,843,KeSean Carter,The Woodlands,Texas Tech,WR,70,150,3,0.8593,The Woodlands,TX,USA,"{'latitude': '30.1734194', 'longitude': '-95.504686', 'fipsCode': '48339'}",
43751,,HighSchool,2018,844,Jhevon Hill,Cajon,Arizona,ATH,75,185,3,0.8593,San Bernardino,CA,USA,"{'latitude': '34.1083449', 'longitude': '-117.2897652', 'fipsCode': '06071'}",
43752,4362604,HighSchool,2018,845,Jamari Brown,Blanche Ely,Kentucky,CB,75,180,3,0.8593,Pompano Beach,FL,USA,"{'latitude': '26.2378597', 'longitude': '-80.1247667', 'fipsCode': '12011'}",
43753,,HighSchool,2018,846,Tony St. Julien,Vinton,,RB,71,180,3,0.8593,Vinton,LA,USA,"{'latitude': '30.1907628', 'longitude': '-93.5812717', 'fipsCode': '19011'}",
43754,4362208,HighSchool,2018,847,Sam James,Richmond Hill,West Virginia,WR,74,160,3,0.8593,Richmond Hill,GA,USA,"{'latitude': '31.9382652', 'longitude': '-81.3034433', 'fipsCode': '13029'}",
43755,,HighSchool,2018,848,Cameron White,Madison Central,Ole Miss,S,73,185,3,0.8593,Madison,MS,USA,"{'latitude': '32.4618086', 'longitude': '-90.1153638', 'fipsCode': '28089'}",
43756,4360743,HighSchool,2018,849,Justus Woods,Charlotte Christian,Stanford,RB,72,190,3,0.8592,Charlotte,NC,USA,"{'latitude': '35.2272', 'longitude': '-80.843083', 'fipsCode': '37119'}",
43757,548403,HighSchool,2018,850,Josh Smith,Landry-Walker,Prairie View,SDE,76,250,3,0.8592,New Orleans,LA,USA,"{'latitude': '29.9499323', 'longitude': '-90.0701156', 'fipsCode': '22071'}",
43758,4371954,HighSchool,2018,851,Jaylin Williams,Germantown,Indiana,CB,72,180,3,0.859,Germantown,TN,USA,"{'latitude': '35.0867577', 'longitude': '-89.8100858', 'fipsCode': '47157'}",
43759,4360672,HighSchool,2018,852,Israel Antwine,Millwood,Colorado,DT,74,286,3,0.8588,Oklahoma City,OK,USA,"{'latitude': '35.4729886', 'longitude': '-97.5170536', 'fipsCode': '40109'}",
43760,,HighSchool,2018,853,Josh Walker,IMG Academy,Chattanooga,DT,74,285,3,0.8588,Bradenton,FL,USA,"{'latitude': '27.4989278', 'longitude': '-82.5748194', 'fipsCode': '12081'}",
43761,4360825,HighSchool,2018,854,Jarek Campbell,Riverdale,Middle Tennessee,ATH,71,195,3,0.8588,Murfreesboro,TN,USA,"{'latitude': '35.845999', 'longitude': '-86.3920452', 'fipsCode': '47149'}",
43762,4361094,HighSchool,2018,855,Dominique Hampton,Centennial,Washington,CB,74,197,3,0.8586,Peoria,AZ,USA,"{'latitude': '33.5806115', 'longitude': '-112.2372942', 'fipsCode': '04013'}",
43763,4360505,HighSchool,2018,856,Jack Plumb,Bay Port,Iowa,OT,80,240,3,0.8585,Green Bay,WI,USA,"{'latitude': '44.5126379', 'longitude': '-88.0125794', 'fipsCode': '55009'}",
43764,4372608,HighSchool,2018,857,Nahe Sulunga,Calabasas,Arizona,SDE,74,252,3,0.8585,Calabasas,CA,USA,"{'latitude': '34.1446643', 'longitude': '-118.6440973', 'fipsCode': '06037'}",
43765,4360323,HighSchool,2018,858,Braden Galloway,Seneca,Clemson,TE,78,225,3,0.8585,Seneca,SC,USA,"{'latitude': '41.3107161', 'longitude': '-88.6090863', 'fipsCode': '17099'}",
43766,4372595,HighSchool,2018,859,Christian Young,Foster,Arizona,S,73,201,3,0.8584,Richmond,TX,USA,"{'latitude': '29.5821811', 'longitude': '-95.7607832', 'fipsCode': '48157'}",
43767,4361527,HighSchool,2018,860,Eddie Lewis,Mater Dei,Rutgers,WR,72,179,3,0.8583,Middletown,NJ,USA,"{'latitude': '40.3942754', 'longitude': '-74.117086', 'fipsCode': '34025'}",
43768,,HighSchool,2018,861,Jemaurian Jones,Brookhaven,Southern Mississippi,CB,73,170,3,0.8583,Brookhaven,MS,USA,"{'latitude': '31.5790588', 'longitude': '-90.4406506', 'fipsCode': '28085'}",
43769,4362920,HighSchool,2018,862,Casey Phillips,Franklin,Baylor,OT,77,280,3,0.8581,Franklin,TX,USA,"{'latitude': '31.0260194', 'longitude': '-96.4852445', 'fipsCode': '48395'}",
43770,,HighSchool,2018,863,AJ Abbott,West Bloomfield,Wisconsin,WR,74,180,3,0.8581,West Bloomfield,MI,USA,"{'latitude': '42.5679', 'longitude': '-83.3733', 'fipsCode': '36069'}",
43771,4361166,HighSchool,2018,864,Will Farniok,Washington,Nebraska,OC,75,255,3,0.8581,Sioux Falls,SD,USA,"{'latitude': '43.5499749', 'longitude': '-96.700327', 'fipsCode': '46099'}",
43772,4372039,HighSchool,2018,865,Dontay Demus Jr.,Friendship Academy,Maryland,WR,76,205,3,0.8581,Washington,DC,USA,"{'latitude': '38.8949855', 'longitude': '-77.0365708', 'fipsCode': '11001'}",
43773,,HighSchool,2018,866,Jeremy Gibson,Riverside Academy,,RB,69,189,3,0.858,Reserve,LA,USA,"{'latitude': '30.0538131', 'longitude': '-90.5517534', 'fipsCode': '20013'}",
43774,4362770,HighSchool,2018,867,Messiah Swinson,Long Island Lutheran,Missouri,TE,80,232,3,0.858,Glen Head,NY,USA,"{'latitude': '40.84348675', 'longitude': '-73.62581450092935', 'fipsCode': '36059'}",
43775,,HighSchool,2018,868,Michael Rose,Brecksville-Broadview Heights,Iowa State,OLB,76,215,3,0.858,Broadview Heights,OH,USA,"{'latitude': '41.3139426', 'longitude': '-81.6851271', 'fipsCode': '39035'}",
43776,,HighSchool,2018,869,Omari Harris,Antioch,,OLB,72,202,3,0.858,Antioch,CA,USA,"{'latitude': '38.0049214', 'longitude': '-121.805789', 'fipsCode': '06013'}",
43777,4360371,HighSchool,2018,870,Coran Taylor,Peoria,Illinois,DUAL,75,195,3,0.858,Peoria,IL,USA,"{'latitude': '40.6938609', 'longitude': '-89.5891008', 'fipsCode': '17143'}",
43778,-1033515,HighSchool,2018,871,Chase Van Wagoner,Lovejoy,TCU,WR,73,180,3,0.858,Lucas,TX,USA,"{'latitude': '33.0842854', 'longitude': '-96.5766577', 'fipsCode': '48085'}",
43779,4372561,HighSchool,2018,872,Isaac Guerendo,Avon,Wisconsin,WR,73,190,3,0.858,Avon,IN,USA,"{'latitude': '39.7628227', 'longitude': '-86.3997168', 'fipsCode': '18063'}",
43780,4371962,HighSchool,2018,873,Madison Norris,Hamilton Southeastern,Indiana,WDE,76,200,3,0.858,Fishers,IN,USA,"{'latitude': '39.9555928', 'longitude': '-86.0138729', 'fipsCode': '18057'}",
43781,4361574,HighSchool,2018,874,Bryson Richardson,Buford,North Carolina,S,73,190,3,0.858,Buford,GA,USA,"{'latitude': '34.1206564', 'longitude': '-84.0043513', 'fipsCode': '13135'}",
43782,4362754,HighSchool,2018,875,Trajan Jeffcoat,Irmo,Missouri,WDE,75,220,3,0.8579,Columbia,SC,USA,"{'latitude': '34.0007493', 'longitude': '-81.0343313', 'fipsCode': '45079'}",
43783,4373319,HighSchool,2018,876,Judson Tallandier,DeMatha Catholic,Pittsburgh,CB,74,180,3,0.8579,Hyattsville,MD,USA,"{'latitude': '38.9529442', 'longitude': '-76.9408647', 'fipsCode': '24033'}",
43784,3153869,HighSchool,2018,877,Charles Robinson,Waubonsie Valley,Northern Illinois,TE,75,210,3,0.8577,Aurora,IL,USA,"{'latitude': '41.7571701', 'longitude': '-88.3147539', 'fipsCode': '17089'}",
43785,,HighSchool,2018,878,Travis Spreen,Jesuit,Pennsylvania,OC,76,291,3,0.8577,Portland,OR,USA,"{'latitude': '45.5202471', 'longitude': '-122.6741949', 'fipsCode': '41051'}",
43786,,HighSchool,2018,879,La'Dedric Jackson,Lanier,Tulane,OLB,74,210,3,0.8577,Montgomery,AL,USA,"{'latitude': '32.3669656', 'longitude': '-86.3006485', 'fipsCode': '01101'}",
43787,4371947,HighSchool,2018,880,James Miller,Armwood,Indiana,ILB,74,225,3,0.8577,Seffner,FL,USA,"{'latitude': '27.998541000000003', 'longitude': '-82.27488400114905', 'fipsCode': '12057'}",
43788,4382481,HighSchool,2018,881,Dashaun Mallory,Bolingbrook,Michigan State,DT,75,310,3,0.8577,Bolingbrook,IL,USA,"{'latitude': '41.7003302', 'longitude': '-88.0717708', 'fipsCode': '17197'}",
43789,4363108,HighSchool,2018,882,Timaje Porter,Theodore,Louisiana,DT,73,344,3,0.8576,Theodore,AL,USA,"{'latitude': '30.547295', 'longitude': '-88.18020367595204', 'fipsCode': '01097'}",
43790,,HighSchool,2018,883,Jordon Austin,Lancaster,,S,73,185,3,0.8576,Lancaster,TX,USA,"{'latitude': '32.5920798', 'longitude': '-96.7561083', 'fipsCode': '48113'}",
43791,4372560,HighSchool,2018,884,Rachad Wildgoose Jr.,Northwestern,Wisconsin,S,71,190,3,0.8574,Miami,FL,USA,"{'latitude': '25.7742658', 'longitude': '-80.1936589', 'fipsCode': '12086'}",
43792,4373335,HighSchool,2018,885,Habakkuk Baldonado,Clearwater Academy International,Pittsburgh,WDE,77,230,3,0.8573,,,,"{'latitude': None, 'longitude': None, 'fipsCode': None}",
67912,,HighSchool,2018,885,Habakkuk Baldonado,Clearwater Academy International,Pittsburgh,WDE,77,230,3,0.8573,,,ITAL,"{'latitude': None, 'longitude': None, 'fipsCode': None}",
43793,4361855,HighSchool,2018,886,Hunter Woodard,Tuscola,Oklahoma State,OT,77,296,3,0.8573,Tuscola,IL,USA,"{'latitude': '39.7991986', 'longitude': '-88.2831038', 'fipsCode': '17041'}",
43794,,HighSchool,2018,887,Julian Major,Penn Hills,Michigan State,WR,73,185,3,0.8573,Pittsburgh,PA,USA,"{'latitude': '40.4416941', 'longitude': '-79.9900861', 'fipsCode': '42003'}",
43795,4369860,HighSchool,2018,888,Ollie Lane,Gibbs,Tennessee,OG,77,285,3,0.8573,Corryton,TN,USA,"{'latitude': '36.1536937', 'longitude': '-83.7824062', 'fipsCode': '47093'}",
